CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,x,y
10-1-071964,-81.7158,311.983,-81.7212,311.967,1.70973,0.0535176,2.16159,1.65227,0.644772,1.30826,70.1336,0.00180513,0.00692315,0.13292,0.0232211,3.87669,0.0571585,0.0825214,0.68431,12,-187057.3246831896,168326.7012685422
10-1-071965,-81.7612,311.863,-81.7618,311.862,1.91208,0.033965,1.94814,1.83185,0.340332,1.06348,5.59816,0.000598291,0.00272173,0.0278682,0.0452411,13.0403,0.0741482,0.0303526,0.767461,16,-186378.8367681456,167011.03862819335
10-1-071968,-81.7986,312.874,-81.7987,312.874,1.30396,0.0168559,1.32989,1.27926,0.273286,1.03957,64.1026,0.000142444,0.00105571,0.0109106,0.0100042,10.5846,0.0383765,0.0117828,0.837906,14,-182567.60533660767,169497.9670755664
10-1-071969,-81.7885,313.092,-81.7884,313.088,1.02201,0.0431849,1.12116,0.944776,0.538416,1.18669,31.3904,0.000217842,0.00214801,0.0231432,0.0155677,5.58403,0.0348349,0.0313434,0.790687,10,-182146.18049107934,170401.6839437907
10-1-071971,-81.7507,313.097,-81.7506,313.09,1.5943,0.0463192,1.7633,1.4917,0.533229,1.18207,166.807,0.00025854,0.00403732,0.0388426,0.0185758,5.00308,0.0339623,0.0299119,0.745547,12,-182972.6115270031,171204.77249052987
10-1-071972,-81.7517,312.8,-81.7518,312.796,1.44736,0.027825,1.52323,1.403,0.38939,1.08569,2.49347,0.000266888,0.00288156,0.0330214,0.0194455,8.35367,0.0560599,0.0279354,0.776441,12,-183835.24631619692,170233.30461128362
10-1-071973,-81.7577,312.471,-81.7572,312.477,1.4113,0.0340926,1.57338,1.31222,0.551743,1.19902,22.1981,0.000273527,0.00266869,0.032949,0.0185778,3.35136,0.0318681,0.0303091,0.799331,14,-184674.8128232786,169051.41019137012
10-1-071975,-81.6925,312.347,-81.6924,312.349,1.44545,0.0443499,1.51962,1.35978,0.446433,1.11755,175.151,0.000383992,0.00276629,0.0286726,0.0284888,8.65987,0.0505688,0.0315091,1.0,14,-186509.10844441465,169990.1092105531
10-1-071976,-81.7857,314.816,-81.7857,314.816,1.37263,0.0152243,1.38303,1.36014,0.181182,1.01683,3.43802,0.000191322,0.00132152,0.0136986,0.0140181,29.5059,0.0763048,0.0145348,1.0,16,-176997.7476029953,175864.55963899146
10-1-071977,-81.706,314.787,-81.7056,314.79,2.00011,0.0427762,2.10686,1.90656,0.425563,1.10506,26.1671,0.00060235,0.00315912,0.0405946,0.0261811,9.4643,0.0455293,0.0261463,0.723457,14,-178810.92482312897,177486.36526487855
10-1-071978,-81.8807,313.876,-81.8805,313.878,1.53135,0.0424274,1.60158,1.4456,0.430458,1.1079,152.898,0.000301908,0.00211096,0.0217827,0.0230688,6.54731,0.039684,0.0232298,1.0,15,-177771.92454082632,170930.37915141325
10-1-071979,-81.3742,311.381,-81.3752,311.377,1.27468,0.0541528,1.47204,1.14207,0.630934,1.28893,32.8747,0.000997191,0.004799,0.0697984,0.0311246,8.30462,0.0521751,0.0704916,0.704623,10,-196630.29255482682,173237.06979810915
10-1-071980,-81.4067,311.197,-81.4069,311.195,2.75547,0.0692701,2.90903,2.59626,0.451085,1.12047,112.829,0.000376989,0.00209983,0.0245514,0.0245199,4.00535,0.0223653,0.0141917,0.817435,21,-196439.8648755802,171951.93444984622
10-1-071982,-81.1862,313.245,-81.1842,313.239,7.31449,0.260518,8.12776,6.70235,0.56568,1.21267,142.618,0.000663234,0.00304895,0.0449853,0.0294206,1.44695,0.00849184,0.0085665,0.797635,57,-195068.09929751512,183469.6601578602
10-1-071984,-81.2955,315.577,-81.2956,315.576,2.16412,0.0262968,2.19774,2.13634,0.234734,1.02874,55.8742,0.000201597,0.00144289,0.0171271,0.0137887,11.7127,0.0407324,0.0104097,0.813328,20,-185107.7156721497,188874.04493348242
10-1-071985,-81.3438,315.17,-81.3431,315.167,3.19921,0.0800604,3.3332,3.00823,0.430681,1.10803,26.6319,0.00092485,0.0029566,0.0396632,0.045571,7.7328,0.0364315,0.0213445,0.734412,19,-185406.18752303533,186509.68737599882
10-1-071992,-81.8596,323.463,-81.8592,323.467,3.99101,0.0886982,4.13834,3.87562,0.350628,1.06779,32.1804,0.000444353,0.0042037,0.0438553,0.0316271,6.44319,0.0334568,0.0142819,0.848631,33,-147204.36752896817,198666.8461232317
10-1-071993,-81.8482,322.56,-81.8476,322.572,2.8655,0.0853519,3.1554,2.65647,0.539663,1.18782,17.7088,0.000314597,0.00307788,0.0346044,0.0233827,2.19028,0.0184686,0.0167034,0.852815,21,-150528.2288127356,196598.14432018413
10-1-071995,-81.9757,324.938,-81.9756,324.938,1.65458,0.040484,1.71766,1.58527,0.384979,1.08351,133.095,0.000269084,0.00189956,0.0200878,0.019859,6.91899,0.0379181,0.0185688,1.0,19,-140009.24195540228,199494.11588749973
10-1-071996,-81.9633,324.561,-81.9632,324.561,1.0587,0.026903,1.11783,1.00108,0.444946,1.11662,44.0957,0.000245697,0.00206137,0.0200503,0.017696,8.62366,0.0453935,0.0281203,1.0,10,-141537.94932023867,198876.4153602812
10-1-072003,-82.0494,320.752,-82.0495,320.752,2.32649,0.0362253,2.40799,2.24528,0.361352,1.07247,30.4836,0.000229803,0.00159822,0.0167637,0.0154608,5.09698,0.0235596,0.0105015,0.891769,24,-152776.89845784407,187002.90661042405
10-1-072005,-82.1714,321.81,-82.1715,321.811,1.37397,0.0334028,1.44575,1.29239,0.448222,1.11867,60.2605,0.000408179,0.00278198,0.0304009,0.029663,8.50953,0.055496,0.0348222,1.0,15,-146999.79130388948,186870.51631417332
10-1-072008,-82.404,321.988,-82.4041,321.989,2.96208,0.0488604,3.01926,2.90096,0.277179,1.04078,29.9176,0.000271596,0.0022187,0.02116,0.0207899,8.20513,0.0333852,0.0104326,0.938909,31,-142055.2446019775,181743.9494915456
10-1-072009,-82.4398,323.432,-82.4396,323.436,1.95913,0.0723001,2.07768,1.85662,0.448857,1.11906,44.9728,0.000448117,0.00365986,0.0382643,0.0309811,7.05011,0.0442126,0.0278112,0.865088,19,-136780.60824044008,184390.30465304604
10-1-072010,-82.4288,323.849,-82.4288,323.846,2.09799,0.0284018,2.15044,2.06317,0.281996,1.0423,173.965,0.000239329,0.00275006,0.0269881,0.0177706,10.7117,0.0496849,0.0158653,0.795135,17,-135632.63115566334,185651.41774697907
10-1-072011,-82.2769,324.592,-82.2769,324.592,2.69674,0.0380132,2.73193,2.65837,0.2305,1.02767,93.8476,0.000244892,0.00180349,0.0182175,0.0180358,11.4272,0.0390784,0.00977622,0.853308,29,-135894.48669064796,191165.58580692843
10-1-072013,-82.5023,324.133,-82.5022,324.133,1.13421,0.0436111,1.19901,1.07073,0.450032,1.11981,60.5339,0.0003916,0.00291314,0.0301109,0.0267767,10.3915,0.0628026,0.0396871,1.0,12,-133399.23526948024,184507.45265811105
10-1-072014,-82.1958,319.757,-82.1959,319.756,1.26009,0.0531527,1.35405,1.16745,0.506586,1.15984,173.949,0.000396227,0.00337762,0.0344523,0.0298649,7.71968,0.0529448,0.0418474,1.0,14,-153119.65082971667,180917.05296649312
10-1-072015,-81.9949,318.399,-81.9951,318.397,1.69373,0.0251466,1.73782,1.62777,0.350208,1.06761,150.05,0.000224746,0.00167386,0.0148415,0.0188386,7.20224,0.0360335,0.0153557,0.802759,17,-161428.26187502447,181814.63563192752
10-1-072018,-82.044,325.336,-82.0445,325.334,2.12768,0.0426126,2.21419,2.00975,0.419687,1.10172,133.96,0.000318444,0.00173366,0.0184314,0.0228213,4.72066,0.0276389,0.0155118,0.782191,20,-137436.40536765748,198750.0771175564
10-1-072019,-82.1984,322.704,-82.1984,322.703,2.63722,0.0426991,2.68496,2.59139,0.261703,1.03611,42.6916,0.000356616,0.00339482,0.0299448,0.0264765,16.3916,0.0538372,0.0156714,0.822218,23,-143567.8191305153,188486.9975801966
10-1-072020,-81.9704,320.78,-81.9767,320.782,2.93736,0.0922724,3.10518,2.37714,0.643386,1.30626,179.028,0.000774409,0.00448556,0.0316225,0.047371,2.4998,0.0203849,0.029233,0.638128,20,-154207.5839240137,188942.48307549418
10-1-072021,-81.7641,321.903,-81.7622,321.931,3.24154,0.0740245,3.36416,2.82831,0.541473,1.18946,107.864,0.000263874,0.00222968,0.013729,0.0275653,1.47241,0.0137924,0.012568,0.701583,19,-154354.1659249871,196876.39368870776
10-1-072022,-81.7007,321.575,-81.7025,321.567,1.44701,0.0346762,1.64959,1.38454,0.54363,1.19143,67.6145,0.000514687,0.00241389,0.0441048,0.013483,3.37728,0.0368737,0.0339024,0.714424,10,-156679.74018520318,197503.54144515147
10-1-072023,-81.9023,321.689,-81.8986,321.711,11.5618,0.108054,11.8474,11.006,0.370125,1.07645,141.365,0.00042474,0.00729346,0.0343935,0.0574135,2.53302,0.0139199,0.00642631,0.70139,61,-152477.2498714029,192993.49587511097
10-1-072025,-81.9425,324.194,-81.9424,324.195,1.66824,0.0353987,1.70009,1.63813,0.267517,1.03783,21.0334,0.000719654,0.00417308,0.047288,0.034314,39.4095,0.120846,0.0361373,0.728555,12,-143179.7388834018,198479.7914698981
10-1-072026,-82.2996,323.41,-82.2999,323.41,3.92809,0.0474165,3.98901,3.84791,0.263614,1.03667,150.36,0.000345455,0.00216196,0.0230028,0.0269234,7.10974,0.0320045,0.0093994,0.834449,28,-139396.82374722554,187766.4385028136
10-1-072027,-82.1087,324.183,-82.1105,324.175,2.50296,0.0415059,2.70688,2.43145,0.439489,1.11328,49.1391,0.000432868,0.00210443,0.0358259,0.0133907,2.97654,0.0263178,0.0159591,0.733316,16,-140254.26468086056,194345.76720724974
10-1-072028,-82.1714,323.704,-82.1716,323.702,3.28919,0.0554436,3.31858,3.23389,0.224475,1.02619,145.969,0.000594396,0.00469666,0.0413448,0.0547541,21.9525,0.0889268,0.0215716,0.790351,22,-140743.31574603228,191626.84463228384
10-1-072029,-82.1365,322.191,-82.1384,322.182,2.62786,0.0540729,2.83896,2.5524,0.437825,1.11227,48.0286,0.00129216,0.00497981,0.0958312,0.030044,7.74375,0.0659997,0.0397628,0.699144,15,-146405.72934707187,188683.9220078405
10-1-072037,-82.2193,326.693,-82.2196,326.695,1.14547,0.0362637,1.24257,1.03088,0.558305,1.20535,14.347,0.000346839,0.00316079,0.0234811,0.0267128,6.93694,0.0395385,0.0386571,0.716435,11,-129758.29983544291,197485.54912097097
10-1-072038,-82.4379,325.953,-82.438,325.952,3.91805,0.0656434,4.04861,3.78919,0.352206,1.06846,169.223,0.000285572,0.00229992,0.0230229,0.0214924,3.8116,0.0199754,0.00858167,0.945734,40,-128570.11520036648,190276.16306303607
10-1-072040,-82.4794,324.979,-82.4794,324.979,1.71649,0.0184971,1.72118,1.70701,0.128024,1.0083,167.916,0.000276935,0.00188271,0.0165415,0.0215514,64.8255,0.121906,0.0159986,0.810496,17,-131060.6693767176,187028.09882365802
10-1-072041,-82.5225,326.007,-82.5231,326.0,1.27366,0.0293089,1.41174,1.20679,0.518918,1.16983,32.5156,0.000293732,0.00297637,0.0340727,0.0162321,4.13399,0.0389079,0.0323227,0.771607,12,-126950.2640750642,188261.1159071088
10-1-072044,-82.5798,326.176,-82.5797,326.176,1.1549,0.0314998,1.19525,1.11044,0.369966,1.07637,98.3881,0.000359393,0.00265349,0.0259739,0.0252721,14.7219,0.0734123,0.0338705,1.0,11,-125423.13417262184,187185.17947056043
10-1-072048,-82.6044,324.054,-82.6044,324.055,1.06436,0.0366894,1.12178,1.00195,0.449705,1.1196,34.2449,0.000297226,0.0022676,0.0224735,0.0213909,8.45342,0.0519365,0.0327785,1.0,13,-131828.3824589455,181806.28847763347
10-1-072049,-82.5835,323.639,-82.5836,323.639,1.15557,0.034002,1.26456,1.0394,0.569566,1.21663,36.8377,0.000218838,0.00161887,0.0172489,0.0158126,3.10333,0.0242365,0.0248591,1.0,12,-133519.06755123395,181359.1810367965
10-1-072058,-82.3391,327.862,-82.3391,327.861,1.82615,0.0352183,1.85183,1.80122,0.2322,1.0281,29.7983,0.000351493,0.00291391,0.0297946,0.025047,24.6722,0.0866457,0.0218633,0.877338,18,-123761.02329897053,197001.6104634924
10-1-072059,-82.357,327.349,-82.357,327.349,1.47395,0.0370671,1.56771,1.38131,0.472934,1.13495,5.62536,0.000195502,0.00161632,0.015711,0.0144565,3.86882,0.023786,0.0164456,1.0,17,-125225.7457688228,195426.57331995782
10-1-072060,-82.297,325.277,-82.297,325.277,1.55365,0.0668841,1.66163,1.44527,0.49342,1.1497,69.4139,0.000511255,0.00355151,0.0384541,0.0323968,8.10913,0.0493992,0.0370418,0.857389,17,-133250.5938124374,192273.3390989746
10-1-072062,-82.4078,326.61,-82.407,326.616,1.3621,0.0459768,1.51648,1.2798,0.536459,1.18494,62.9284,0.000443061,0.00287376,0.039562,0.0197731,4.68628,0.040253,0.0359271,0.765787,12,-126884.36069185734,192503.33339547046
10-1-072063,-82.4547,326.798,-82.4546,326.808,1.61388,0.015831,1.6326,1.50671,0.385059,1.08355,99.445,0.000162465,0.00321623,0.0110187,0.0313311,5.24729,0.0483581,0.0236889,0.702103,12,-125469.85897699918,191723.43531569673
10-1-072064,-82.4016,327.109,-82.403,327.116,1.66483,0.0961462,1.92114,1.32232,0.725425,1.45285,13.7574,0.000312277,0.00283446,0.0273809,0.0258691,1.83745,0.0158074,0.0351655,0.782148,16,-125305.56558205675,193759.64333181118
10-1-072065,-82.3421,328.622,-82.342,328.623,1.06621,0.0330283,1.13674,0.988189,0.494249,1.15032,8.82528,0.000179574,0.00139687,0.0133931,0.01319,4.3829,0.0272225,0.0204802,1.0,13,-121089.50537077997,198547.84625832507
10-1-072068,-82.4313,329.244,-82.432,329.239,1.01424,0.0246537,1.13726,0.944348,0.557208,1.20428,56.3358,0.000281601,0.00176434,0.0261573,0.0136864,3.30739,0.033641,0.0327391,0.752002,10,-117537.65283236596,197515.9573223929
10-1-072069,-82.4499,329.56,-82.45,329.551,1.50305,0.0566669,1.72792,1.35137,0.623176,1.27864,16.9179,0.000148093,0.00168553,0.0178168,0.0106457,1.47488,0.0127361,0.0165917,0.828284,15,-116159.5257582602,197672.80545424006
10-1-072070,-82.466,329.028,-82.4661,329.029,1.73094,0.0456006,1.8085,1.65025,0.409091,1.0959,45.6062,0.000280029,0.00214937,0.0214273,0.0203026,6.13165,0.0347644,0.0187182,1.0,20,-117737.58250065848,196165.32557008095
10-1-072072,-82.5683,328.303,-82.5663,328.31,5.18139,0.162424,5.47999,4.7478,0.499372,1.15422,141.902,0.000533069,0.00369332,0.0353387,0.0415475,2.26313,0.0163396,0.0125467,0.833071,51,-118573.40916408967,192009.1972120275
10-1-072073,-82.6796,328.094,-82.6768,328.119,4.4932,0.0807658,4.85907,4.41244,0.418791,1.10122,35.8118,0.00140057,0.00826508,0.10696,0.0335009,5.62158,0.0458489,0.0256419,0.688162,33,-117481.83321177734,188698.40885878174
10-1-072074,-82.6688,328.638,-82.6699,328.681,2.03022,0.0400634,1.97788,1.63859,0.560052,1.20706,82.2747,0.00187541,0.0250107,0.0771878,0.216016,12.1817,0.168488,0.165954,0.589912,11,-115856.09024649058,190086.11915904903
10-1-072077,-82.5767,327.5,-82.5766,327.495,2.01745,0.0446201,2.12426,1.88642,0.459776,1.12608,76.1889,0.000268249,0.00295512,0.018654,0.0230447,4.97165,0.0258048,0.0169417,0.737093,16,-121115.24841070086,190112.85859927922
10-1-072081,-82.6061,325.77,-82.6065,325.766,1.80458,0.0753328,1.98953,1.64929,0.559267,1.20629,12.3999,0.000316903,0.00292197,0.0294152,0.0229811,3.4034,0.0249643,0.0245073,0.886868,18,-126295.88657208282,185629.60653294573
10-1-072082,-82.3517,326.587,-82.3518,326.587,1.20812,0.0268086,1.25486,1.15343,0.393859,1.08794,26.602,0.000465482,0.00207025,0.023982,0.0223841,14.3726,0.0584267,0.0296322,0.717626,11,-127902.54803195843,193878.6617406973
10-1-072083,-82.2931,327.759,-82.293,327.759,1.23456,0.0543762,1.36349,1.10505,0.585795,1.23387,9.60883,0.000401646,0.00296524,0.0278344,0.0262515,5.81731,0.0351212,0.0386475,0.779184,11,-124862.46651111652,197963.92989916357
10-1-072084,-82.2615,327.904,-82.2624,327.903,1.22459,0.0381292,1.30958,1.09207,0.551902,1.19917,30.2354,0.000203385,0.000795688,0.00826902,0.0119708,2.81228,0.0159393,0.0151697,0.715137,9,-124872.53285925444,199094.74950936207
10-1-072089,-82.118,325.216,-82.1218,325.211,5.58864,0.180886,5.8741,5.05103,0.510495,1.16295,168.493,0.000877288,0.00535892,0.0557405,0.0736988,2.83533,0.0252093,0.0202413,0.799634,40,-136566.10627032432,196610.00854849242
10-1-072091,-82.4109,324.607,-82.4028,324.606,4.7644,0.134929,4.95838,4.03048,0.582456,1.23022,172.094,0.000723356,0.00271321,0.0236819,0.0504942,1.69481,0.0152098,0.0164943,0.703898,33,-133480.49283854375,187873.90577005694
10-1-072093,-82.6748,325.887,-82.6767,325.881,2.01091,0.0275793,2.1799,1.98347,0.414843,1.09903,62.1515,0.000642608,0.00209441,0.0470995,0.0111435,4.09138,0.0445537,0.0245356,0.691629,16,-124743.40650083496,184155.22412003187
10-1-072094,-82.6878,325.167,-82.6875,325.166,2.6193,0.0554958,2.73089,2.49506,0.406514,1.09452,169.665,0.000320138,0.00309945,0.0213776,0.0224649,5.59093,0.0244992,0.0130586,0.743637,21,-126821.57449348521,182248.2596015577
10-1-072098,-82.6023,329.332,-82.6024,329.333,1.54125,0.030652,1.58828,1.4953,0.337139,1.06219,87.4283,0.000394692,0.00309248,0.026495,0.0256662,16.0332,0.062926,0.0254237,0.780268,14,-114578.01603436982,193217.110371674
10-1-072099,-82.651,330.056,-82.6509,330.057,1.72627,0.025118,1.76925,1.66995,0.330308,1.05946,129.097,0.000181659,0.0014313,0.0132104,0.0150193,5.85007,0.0315281,0.0123844,0.837464,16,-111387.22312992507,193364.54089533776
10-1-072102,-82.7126,329.787,-82.7129,329.784,2.1432,0.0163039,2.16647,2.09575,0.253408,1.03374,140.842,0.000201383,0.00176261,0.0118373,0.0194155,8.49501,0.0397176,0.0111184,0.757858,17,-111350.01563233916,191218.67283301742
10-1-072103,-82.7181,330.45,-82.7201,330.442,1.50818,0.0305595,1.71168,1.45468,0.52702,1.17667,68.4089,0.000528841,0.00258016,0.042291,0.0120784,3.18447,0.0357208,0.0306703,0.714165,12,-109047.33145382385,192348.65973574654
10-1-072105,-82.832,330.575,-82.832,330.575,1.85607,0.0181692,1.88583,1.82648,0.248895,1.03249,13.7541,0.000253781,0.00169496,0.015217,0.0142724,14.9585,0.0423343,0.0115976,0.763669,16,-106923.85859601106,189565.83149345202
10-1-072108,-82.4717,330.1,-82.4716,330.11,1.31137,0.0304291,1.45412,1.25905,0.500304,1.15493,14.7439,0.000169025,0.00360801,0.0333186,0.0120418,4.50148,0.0372061,0.0286761,0.739124,12,-113960.41671568065,198183.2387832785
10-1-072109,-82.4637,330.344,-82.4636,330.347,1.76281,0.0209689,1.79361,1.70717,0.306699,1.05063,96.3204,0.00021041,0.00218947,0.0161896,0.0235536,8.36453,0.0487003,0.017322,0.771079,15,-113235.95206725177,198878.47669063942
10-1-072110,-82.7912,331.805,-82.7912,331.805,1.35767,0.0285562,1.37176,1.33985,0.214413,1.02381,30.6069,0.000316287,0.00255545,0.0238906,0.0228239,35.1917,0.108397,0.0249419,1.0,16,-103416.86745249204,192912.06422411423
10-1-072111,-82.8438,331.353,-82.8438,331.352,2.28742,0.055527,2.39928,2.1768,0.420546,1.10221,27.689,0.000271,0.00234334,0.0222497,0.0200858,4.27753,0.0256057,0.0144191,0.916538,22,-104167.81737665196,190684.94875213553
10-1-072112,-82.8053,329.63,-82.8053,329.63,1.08327,0.0167954,1.11483,1.05,0.336042,1.06174,32.1698,0.000258147,0.00208702,0.0201314,0.0191493,13.6541,0.0677501,0.0272497,1.0,12,-110446.69967046994,188477.87928296597
10-1-072115,-82.9304,329.222,-82.9298,329.228,6.66841,0.252985,7.07212,6.29704,0.455172,1.12309,20.7866,0.000945896,0.00898327,0.0862105,0.0686538,4.35049,0.0284861,0.0183674,0.913344,71,-109837.33079188512,184414.79628941877
10-1-072118,-82.1947,326.462,-82.1938,326.455,2.05347,0.0373997,2.12581,1.89848,0.449931,1.11974,51.6797,0.000292889,0.00221333,0.0181157,0.0277927,3.63754,0.0300269,0.0189675,0.744447,17,-130967.49193447914,197585.4497300361
10-1-072119,-82.2244,325.664,-82.2265,325.673,3.57053,0.0531154,3.65979,3.32527,0.417675,1.1006,23.7883,0.000614538,0.00612414,0.0273952,0.0565281,5.89496,0.0367133,0.0204432,0.661199,24,-133196.28083124416,194995.14974133132
10-1-072120,-82.3163,326.098,-82.3152,326.093,3.2541,0.0856195,3.52127,3.05057,0.499479,1.1543,105.296,0.000384736,0.00262951,0.029509,0.0196817,2.75824,0.0158917,0.012208,0.794512,26,-130153.9865234192,193674.9614478759
10-1-072122,-82.2756,327.055,-82.2757,327.077,4.19885,0.107632,4.62014,3.85678,0.550589,1.19793,12.8071,0.00105535,0.00740556,0.0699172,0.0454262,3.77784,0.0242707,0.022972,0.626325,27,-127575.28849537896,196862.17524495386
10-1-072128,-82.8142,328.214,-82.8139,328.217,3.79277,0.0806926,3.88409,3.67313,0.325074,1.05743,115.974,0.000579556,0.00763885,0.0467254,0.0521973,13.3498,0.051223,0.0196881,0.767925,32,-114927.79573143412,185460.7292621841
10-1-072129,-82.7466,329.076,-82.7467,329.075,1.01132,0.0343509,1.10018,0.928674,0.53617,1.18468,52.771,0.000413694,0.00298289,0.032138,0.0266007,7.7839,0.0543681,0.0484674,1.0,13,-113182.3026244306,188934.2031531379
10-1-072131,-82.6169,331.711,-82.6171,331.711,1.81113,0.0533251,1.9052,1.70646,0.444692,1.11647,14.438,0.000311233,0.0026169,0.0243048,0.0239849,5.55421,0.0342436,0.0211921,0.887094,19,-106248.23686061696,197415.1774532916
10-1-072136,-82.8733,325.559,-82.8735,325.56,2.35556,0.0586715,2.50963,2.19341,0.485927,1.14417,33.5391,0.000144318,0.00105232,0.00976385,0.00953891,1.61625,0.00917285,0.00667641,0.860086,24,-122377.8192907072,178454.22565401695
10-1-072137,-82.6619,323.966,-82.6618,323.963,1.05439,0.0420789,1.17145,0.956611,0.577193,1.22458,25.9597,0.000155454,0.00164514,0.0142879,0.0110221,3.2151,0.0193847,0.0205466,0.809904,11,-131077.5154864387,180187.76907814518
10-1-072138,-82.6461,323.617,-82.6456,323.63,1.99556,0.0342283,2.06561,1.82296,0.470259,1.13311,100.821,0.000406278,0.00325728,0.0165515,0.0303525,4.68629,0.0306036,0.0209375,0.656077,14,-132458.0056158476,179773.31768923573
10-1-072139,-82.6873,323.743,-82.6891,323.742,5.15358,0.154961,5.5579,4.62695,0.554025,1.2012,7.58904,0.000364166,0.00232983,0.0313475,0.0380033,2.54804,0.0124639,0.0119682,0.367559,23,-131320.45001628634,179052.61730749859
10-1-072140,-82.726,322.637,-82.726,322.636,1.28979,0.0253777,1.34338,1.2479,0.370271,1.07651,47.8297,0.000168998,0.00139672,0.0141569,0.011096,6.42306,0.0321331,0.0148434,0.830147,13,-134037.0293424855,175547.98801533884
10-1-072141,-82.7517,322.336,-82.7519,322.338,1.22992,0.0519825,1.33772,1.11002,0.558083,1.20513,165.652,0.000419901,0.00362842,0.0309944,0.0300821,7.41387,0.0439896,0.0429687,1.0,10,-134479.3077198487,174222.02172684483
